open_time,open,high,low,close,volume,quote_asset_vol,trade_num,taker_buy_base_vol,taker_buy_quote_vol
2023-07-11 09:00:00,1879.35,1892.32,1861.1,1877.66,1690867.909,3168583574.5677,1481905.0,827010.251,1549910425.2415
2023-07-12 09:00:00,1877.66,1901.86,1863.15,1870.81,2514859.274,4739014879.90064,2096738.0,1254990.16,2365212494.01906
2023-07-13 09:00:00,1870.82,2014.8,1861.59,2004.78,5072952.783,9872664104.00889,3321989.0,2644445.768,5147581658.61575
2023-07-14 09:00:00,2004.77,2031.28,1896.8,1936.74,4202754.58,8269315805.5465,3071455.0,2059111.021,4053421710.97666
2023-07-15 09:00:00,1936.74,1945.89,1925.54,1930.4,1111948.993,2150367734.53819,1118661.0,545402.38,1054795469.91407
2023-07-16 09:00:00,1930.4,1942.78,1912.09,1920.97,1270216.239,2450221634.39045,1207129.0,627896.64,1211296705.60358
2023-07-17 09:00:00,1920.97,1935.45,1872.0,1910.37,2551243.537,4862622170.96846,2036621.0,1254136.356,2390640011.1046
2023-07-18 09:00:00,1910.37,1916.62,1875.0,1896.46,1989216.045,3773730051.42879,1697737.0,969002.119,1838454108.7746
2023-07-19 09:00:00,1896.47,1925.0,1881.0,1887.55,2046151.353,3896411754.63565,1922215.0,1012288.97,1927862728.48311
2023-07-20 09:00:00,1887.55,1928.81,1875.6,1890.56,2682007.64,5094834736.36539,2322459.0,1327609.113,2522542496.07014
2023-07-21 09:00:00,1890.56,1905.97,1883.42,1890.84,1423334.683,2693663745.42729,1367103.0,689935.958,1305889938.35254
2023-07-22 09:00:00,1890.84,1896.85,1835.39,1865.6,1146954.994,2154869158.92295,1075435.0,532186.047,1000228577.21009
2023-07-23 09:00:00,1865.6,1904.57,1856.68,1887.86,1545904.444,2907676982.84785,1409113.0,793198.55,1491978313.51174
2023-07-24 09:00:00,1887.85,1890.2,1829.0,1849.04,2113287.416,3919275815.32224,1897904.0,996408.233,1847680176.13681
2023-07-25 09:00:00,1849.04,1868.54,1844.5,1856.91,1320722.986,2451833082.62795,1328165.0,662243.95,1229477142.93225
2023-07-26 09:00:00,1856.91,1887.79,1846.9,1870.98,1946701.756,3628405350.49632,1708874.0,1005260.859,1873907356.63653
2023-07-27 09:00:00,1870.97,1885.57,1854.0,1860.28,1593279.389,2978878030.2649,1417004.0,779440.579,1457276599.42233
2023-07-28 09:00:00,1860.29,1883.76,1855.57,1873.39,1378048.23,2576729426.7434,1219487.0,693925.831,1297560912.84423
2023-07-29 09:00:00,1873.38,1886.19,1868.56,1879.85,749505.043,1405661589.82189,751626.0,388500.308,728653364.67202
2023-07-30 09:00:00,1879.86,1885.0,1845.56,1860.76,1386061.233,2588400428.31909,1210044.0,670091.701,1251499550.35679
2023-07-31 09:00:00,1860.77,1876.73,1850.08,1855.39,1421399.856,2648009197.68637,1219991.0,700919.539,1305915442.04879
2023-08-01 09:00:00,1855.4,1875.87,1808.47,1873.05,2857111.757,5253762221.9205,1998672.0,1427051.02,2624935205.76073
2023-08-02 09:00:00,1873.06,1879.27,1820.0,1839.07,2433052.599,4499307943.90133,1819159.0,1173293.13,2169843298.13394
2023-08-03 09:00:00,1839.07,1858.9,1825.0,1834.69,1708783.419,3145302649.42659,1355571.0,845442.71,1556344906.9886
2023-08-04 09:00:00,1834.69,1851.0,1808.77,1829.4,1914149.705,3512140548.40425,1496727.0,951612.842,1746523507.72868
2023-08-05 09:00:00,1829.4,1838.62,1826.7,1835.5,649573.659,1190327889.76681,634724.0,325352.514,596212794.12981
2023-08-06 09:00:00,1835.5,1838.6,1825.0,1829.38,804165.426,1473035578.85485,704305.0,391074.683,716376190.21179
2023-08-07 09:00:00,1829.39,1846.86,1800.0,1828.18,2235036.668,4078589895.0943,1694489.0,1104861.941,2016417338.40522
2023-08-08 09:00:00,1828.18,1878.0,1825.35,1855.36,2299167.676,4246702788.46169,1782666.0,1189879.77,2198223583.18393
2023-08-09 09:00:00,1855.36,1871.28,1845.18,1854.7,1405393.116,2608828366.62844,1203325.0,707642.124,1313665276.2118
2023-08-10 09:00:00,1854.69,1865.38,1844.81,1851.42,1190359.595,2206051375.26295,1022074.0,580202.134,1075359575.26292
2023-08-11 09:00:00,1851.43,1857.99,1834.52,1848.04,1079579.87,1994538363.42238,894262.0,526457.122,972773800.02674
2023-08-12 09:00:00,1848.04,1853.02,1845.35,1849.14,450661.209,833424956.61809,478354.0,223779.048,413851499.05956
2023-08-13 09:00:00,1849.14,1861.93,1833.4,1840.09,841324.653,1554669146.88981,746373.0,413565.853,764309121.11672
2023-08-14 09:00:00,1840.09,1855.86,1834.28,1844.81,1283582.445,2369924279.03675,1058520.0,633864.721,1170351292.33259
2023-08-15 09:00:00,1844.8,1846.75,1810.92,1828.28,1212865.745,2224006399.87829,1000802.0,554621.718,1017020706.03046
2023-08-16 09:00:00,1828.27,1830.87,1791.11,1807.19,1557481.275,2830987601.01116,1334812.0,756394.01,1375107712.58889
2023-08-17 09:00:00,1807.19,1809.66,1492.66,1681.0,5897283.822,10069596308.31243,4001486.0,2770969.223,4728878843.88751
2023-08-18 09:00:00,1681.0,1698.98,1638.48,1660.76,2961785.532,4956722774.94701,2799834.0,1456021.279,2436920133.34704
2023-08-19 09:00:00,1660.76,1696.14,1653.36,1668.69,1374954.312,2295511190.10816,1251150.0,659459.536,1101262541.125
2023-08-20 09:00:00,1668.7,1694.36,1660.22,1684.16,1165848.58,1950618000.36989,1059429.0,569849.606,953596496.62451
2023-08-21 09:00:00,1684.15,1687.78,1647.22,1666.79,1716607.681,2864914067.06811,1393442.0,839563.063,1401314659.34083
2023-08-22 09:00:00,1666.8,1668.57,1575.0,1634.5,2628650.16,4297253119.31144,2461726.0,1282150.613,2096662806.13178
2023-08-23 09:00:00,1634.49,1703.85,1628.5,1678.8,2809971.177,4668477789.68188,3320788.0,1426411.606,2370270396.66141
2023-08-24 09:00:00,1678.79,1682.88,1631.66,1660.22,1739875.239,2884193910.79672,1485826.0,867292.244,1437771560.47395
2023-08-25 09:00:00,1660.23,1676.73,1634.43,1653.24,1842552.274,3043887039.99092,1693684.0,932169.939,1540066750.87766
2023-08-26 09:00:00,1653.25,1654.77,1643.01,1646.28,499811.129,824120366.34905,516668.0,242895.732,400492416.46727
2023-08-27 09:00:00,1646.29,1659.57,1645.38,1657.59,657340.273,1086302322.04676,657187.0,334292.636,552428808.20619
2023-08-28 09:00:00,1657.59,1663.88,1618.0,1652.51,1672402.974,2751962940.19508,1483706.0,843576.057,1388408352.74988
2023-08-29 09:00:00,1652.5,1747.15,1639.01,1728.51,3479356.341,5922298880.94104,2859738.0,1773847.706,3019021235.59899
2023-08-30 09:00:00,1728.52,1730.37,1688.0,1704.39,1539234.041,2633294810.54013,1517829.0,766589.73,1311603535.89948
2023-08-31 09:00:00,1704.39,1730.0,1628.3,1645.27,2488894.539,4174430139.24252,2158167.0,1222124.399,2050532975.80199
2023-09-01 09:00:00,1645.26,1653.89,1601.22,1628.19,2089554.942,3406667604.15655,1880661.0,1032354.552,1683031627.01186
2023-09-02 09:00:00,1628.2,1644.99,1627.05,1636.24,754625.922,1233123837.93811,779308.0,368608.693,602379071.68856
2023-09-03 09:00:00,1636.24,1648.24,1623.93,1635.02,838943.974,1371255502.34573,794257.0,428801.493,701003639.28079
2023-09-04 09:00:00,1635.03,1644.5,1614.76,1630.09,1087824.165,1772994172.54402,1049704.0,544060.418,886796174.83601
2023-09-05 09:00:00,1630.08,1648.0,1608.45,1633.63,1444381.953,2353454200.55271,1320230.0,723388.438,1178787699.00706
2023-09-06 09:00:00,1633.63,1680.0,1606.74,1632.33,1835281.753,2997580765.06195,1505410.0,925291.963,1511534954.95455
2023-09-07 09:00:00,1632.33,1659.7,1622.61,1647.27,1570880.608,2572833662.21947,1312038.0,798238.114,1307460916.38445
2023-09-08 09:00:00,1647.25,1658.77,1615.0,1635.78,1482115.785,2422307107.23686,1298004.0,732024.197,1196325913.40325
2023-09-09 09:00:00,1635.77,1636.92,1629.0,1634.8,411166.927,671640259.67899,425249.0,205822.019,336217122.03261
2023-09-10 09:00:00,1634.81,1635.05,1590.0,1616.47,1532646.839,2479591561.04642,1274849.0,742295.231,1201148650.913
2023-09-11 09:00:00,1616.46,1618.35,1528.61,1551.03,3273332.648,5152734588.80112,2794774.0,1566573.982,2466302225.71971
2023-09-12 09:00:00,1551.02,1626.78,1548.7,1592.29,2987142.357,4756772634.50226,2626404.0,1526375.881,2430607021.09923
2023-09-13 09:00:00,1592.29,1620.0,1580.46,1606.68,1869877.516,2989447575.59212,1813619.0,950149.896,1519369281.24121
2023-09-14 09:00:00,1606.69,1644.45,1606.02,1625.65,2118267.271,3445036998.14618,1981372.0,1080125.743,1756825319.19237
2023-09-15 09:00:00,1625.65,1653.91,1610.0,1640.67,1426966.202,2324102928.93025,1432652.0,746173.973,1215530057.64763
2023-09-16 09:00:00,1640.66,1652.97,1630.37,1633.68,778800.039,1275526426.27402,791509.0,379181.772,621064593.59224
2023-09-17 09:00:00,1633.68,1634.43,1610.81,1621.62,946075.604,1536971431.17038,912567.0,458286.181,744605754.84458
2023-09-18 09:00:00,1621.63,1668.64,1598.58,1635.63,2369929.712,3889929749.54443,2181953.0,1187811.327,1950011835.53669
2023-09-19 09:00:00,1635.63,1660.69,1625.02,1642.49,1776617.676,2919971038.79256,1657071.0,890576.185,1463833715.04528
2023-09-20 09:00:00,1642.48,1648.68,1602.0,1621.6,1872818.8,3048153518.40011,1815994.0,910689.54,1482440750.90431
2023-09-21 09:00:00,1621.6,1624.81,1565.5,1583.0,2049732.627,3270921337.69404,1935935.0,966042.895,1541901301.88779
2023-09-22 09:00:00,1583.0,1602.28,1575.46,1592.28,1121431.042,1785915865.79037,1084273.0,558545.8,889563626.69211
2023-09-23 09:00:00,1592.28,1597.6,1586.53,1592.97,512678.235,816248305.47904,458455.0,258382.402,411362107.88128
2023-09-24 09:00:00,1592.97,1600.95,1568.28,1579.99,884404.712,1404537061.94281,810700.0,439772.57,698598584.85967
2023-09-25 09:00:00,1579.99,1597.13,1562.0,1587.69,1624097.779,2566160541.55339,1487912.0,831407.036,1313878843.61197
2023-09-26 09:00:00,1587.68,1599.4,1578.61,1593.3,1186689.092,1884723615.62952,1166579.0,599949.579,952942906.9894
2023-09-27 09:00:00,1593.3,1633.98,1582.64,1597.89,2305835.91,3703063187.32729,2014187.0,1160285.719,1863889811.31129
2023-09-28 09:00:00,1597.89,1668.0,1597.17,1652.13,2832920.096,4633523879.60758,2580757.0,1470588.013,2405056706.62462
2023-09-29 09:00:00,1652.13,1687.65,1647.5,1666.61,1996104.505,3329523068.64839,1954962.0,1012814.554,1689487331.83868
2023-09-30 09:00:00,1666.61,1694.11,1665.27,1670.18,1063587.313,1783660358.78097,1050816.0,537174.971,901072185.26257
2023-10-01 09:00:00,1670.17,1780.0,1666.69,1733.39,1762739.428,2997174137.30115,1812217.0,934466.489,1590481386.31219
2023-10-02 09:00:00,1733.4,1743.99,1619.99,1661.49,3140059.122,5329837520.60813,3102053.0,1523394.231,2587170206.61582
2023-10-03 09:00:00,1661.49,1669.94,1642.03,1656.18,1574186.817,2606720930.49924,1713634.0,791611.03,1310942231.3823
2023-10-04 09:00:00,1656.19,1657.05,1615.0,1645.75,1760659.358,2888984570.87979,1800180.0,871317.804,1430070895.74855
2023-10-05 09:00:00,1645.76,1655.13,1601.28,1611.23,1929063.873,3142418022.15932,1946846.0,936228.104,1525405654.26574
2023-10-06 09:00:00,1611.24,1664.6,1610.59,1644.33,2078440.945,3396848695.37563,2101172.0,1055384.558,1725094663.88657
2023-10-07 09:00:00,1644.32,1647.16,1629.03,1633.18,729971.504,1195721405.78214,803174.0,364663.637,597321833.31396
2023-10-08 09:00:00,1633.17,1640.9,1615.19,1632.02,1153340.712,1878584822.50507,1197257.0,576481.404,939040662.60794
2023-10-09 09:00:00,1632.03,1635.81,1544.3,1579.4,2950124.049,4687163300.24275,2468764.0,1396322.676,2218841266.20996
2023-10-10 09:00:00,1579.39,1594.4,1545.6,1566.89,2076875.007,3269769387.62689,1877903.0,1025764.768,1615272405.25873
2023-10-11 09:00:00,1566.89,1577.89,1541.78,1566.07,2381820.983,3720791581.44529,2150018.0,1187227.914,1854872229.63186
2023-10-12 09:00:00,1566.08,1568.06,1514.5,1538.81,2299190.123,3548262571.00839,1969356.0,1099774.943,1697529747.81473
2023-10-13 09:00:00,1538.82,1575.53,1536.65,1551.55,1795481.428,2781970955.41561,1572029.0,899400.523,1393667348.79359
2023-10-14 09:00:00,1551.55,1561.7,1543.83,1554.15,791727.302,1228665922.21849,735132.0,409317.457,635288169.20856
2023-10-15 09:00:00,1554.15,1567.0,1546.14,1557.25,1000513.27,1557409625.42848,929789.0,505242.61,786513038.1702
2023-10-16 09:00:00,1557.25,1642.0,1554.1,1598.61,3513907.329,5586981341.03709,2904708.0,1793178.182,2851360793.88214
2023-10-17 09:00:00,1598.61,1599.83,1541.0,1563.99,1821162.481,2869574835.22577,1613796.0,884253.539,1393430053.79356
2023-10-18 09:00:00,1564.0,1584.9,1554.7,1562.65,1722717.852,2706429797.06621,1514754.0,867201.254,1362536631.72958
2023-10-19 09:00:00,1562.66,1574.34,1539.0,1565.89,1914194.811,2979513487.14482,1602080.0,949767.274,1478615291.82173
2023-10-20 09:00:00,1565.9,1630.01,1560.37,1603.14,2591313.635,4147073641.09869,2349744.0,1337875.67,2140869634.71588
2023-10-21 09:00:00,1603.15,1643.84,1591.25,1628.29,1630618.809,2637996263.05947,1505973.0,823023.857,1331750359.58411
2023-10-22 09:00:00,1628.29,1667.5,1620.0,1662.83,1922557.976,3147813653.67379,1833101.0,978910.359,1603253930.14586
2023-10-23 09:00:00,1662.82,1803.0,1656.25,1766.35,5040484.646,8602139318.25797,4897119.0,2548724.688,4351652892.82009
2023-10-24 09:00:00,1766.35,1854.87,1755.28,1784.31,5148312.495,9289125142.383,5912764.0,2537428.729,4577941312.19656
2023-10-25 09:00:00,1784.3,1818.55,1759.16,1786.71,2706185.955,4842621703.21632,3390549.0,1342446.195,2402553046.32413
2023-10-26 09:00:00,1786.7,1872.64,1757.25,1803.3,4046404.43,7321211035.63508,4124422.0,2002889.806,3624600205.76679
2023-10-27 09:00:00,1803.31,1803.92,1735.5,1780.02,2440107.981,4342572403.59896,2392435.0,1187295.267,2113386532.06047
2023-10-28 09:00:00,1780.03,1806.23,1767.37,1776.76,1074543.724,1919964127.56444,1163130.0,532947.194,952356773.00363
2023-10-29 09:00:00,1776.76,1813.1,1762.49,1795.49,1315116.448,2355557946.44111,1379647.0,661801.443,1185353590.20619
2023-10-30 09:00:00,1795.48,1832.65,1776.94,1809.81,2334817.504,4215510289.5673,2225616.0,1166802.277,2106971712.38701
2023-10-31 09:00:00,1809.82,1820.91,1781.0,1815.67,2155865.116,3883759064.22507,2111699.0,1056508.56,1903455534.56253
2023-11-01 09:00:00,1815.66,1861.63,1782.73,1848.2,3596670.145,6543306690.18927,3191399.0,1791212.171,3259729542.97009
2023-11-02 09:00:00,1848.2,1876.26,1784.0,1800.68,2902767.066,5310717363.58517,2745069.0,1394011.396,2551622630.55722
2023-11-03 09:00:00,1800.68,1834.32,1775.36,1832.49,2284646.929,4119457491.29056,2333085.0,1134916.177,2046835562.76318
2023-11-04 09:00:00,1832.49,1870.68,1823.32,1856.08,1368734.648,2518749107.0753,1379689.0,688307.936,1266895459.57968
2023-11-05 09:00:00,1856.08,1914.96,1846.21,1892.49,3049000.645,5744702487.69734,2680620.0,1544706.562,2910812463.37326
2023-11-06 09:00:00,1892.49,1916.8,1869.13,1901.71,2360118.573,4471746197.27929,2206036.0,1162975.731,2203622314.59004
2023-11-07 09:00:00,1901.72,1908.47,1850.1,1885.79,2747654.474,5170405915.43216,2459502.0,1349013.731,2538933402.7521
2023-11-08 09:00:00,1885.79,1906.2,1873.13,1888.42,1671720.477,3158948638.69263,1599496.0,819658.346,1548971145.03108
2023-11-09 09:00:00,1888.42,2134.3,1881.79,2122.92,8102128.485,16206007619.1415,6414486.0,4184285.526,8370947086.9697
2023-11-10 09:00:00,2122.92,2139.6,2066.0,2079.1,3645227.908,7658220087.43382,3688849.0,1796183.776,3774301562.08345
2023-11-11 09:00:00,2079.1,2091.97,2021.0,2054.52,2484048.95,5117869676.2676,2338320.0,1202711.313,2478669015.76359
2023-11-12 09:00:00,2054.53,2068.96,2011.5,2046.08,1719295.996,3521190449.16089,1825830.0,821554.663,1682975102.44176
2023-11-13 09:00:00,2046.07,2120.0,2030.0,2055.18,4007607.657,8297650404.00478,3808882.0,1953362.921,4045534119.88604
2023-11-14 09:00:00,2055.18,2066.39,1920.0,1980.11,3803937.012,7681721989.8978,3536731.0,1767390.943,3570456509.01781
2023-11-15 09:00:00,1980.11,2064.08,1967.85,2059.29,3044717.364,6140731223.70993,2774407.0,1527764.985,3082060289.85544
2023-11-16 09:00:00,2059.3,2093.0,1938.4,1962.13,4348334.629,8782074171.55734,3800919.0,2098325.553,4239823879.39005
2023-11-17 09:00:00,1962.14,1992.26,1903.81,1961.21,3228385.518,6299859702.20526,3003364.0,1577706.226,3079474072.44778
2023-11-18 09:00:00,1961.21,1972.06,1916.0,1963.19,1643154.159,3202110781.79973,1600372.0,803856.524,1566668105.39545
2023-11-19 09:00:00,1963.19,2016.45,1943.44,2012.46,1726269.572,3401707212.28241,1606737.0,901505.434,1777152472.29308
2023-11-20 09:00:00,2012.45,2068.8,1981.96,2022.41,3280845.795,6650412053.45637,2877783.0,1625521.713,3295725625.10417
2023-11-21 09:00:00,2022.41,2036.06,1929.85,1933.44,4105107.032,8161456877.11487,3410996.0,1998657.772,3974783022.12897
2023-11-22 09:00:00,1933.44,2093.78,1928.74,2063.91,3525684.092,7155330992.38286,3097542.0,1788844.299,3630783925.61124
2023-11-23 09:00:00,2063.92,2089.75,2033.5,2062.68,2101282.327,4333101748.32414,1966699.0,1039598.744,2144117710.38171
2023-11-24 09:00:00,2062.67,2135.0,2057.77,2081.16,3231969.816,6778271023.31061,2738733.0,1598086.368,3352142839.04157
2023-11-25 09:00:00,2081.16,2090.79,2065.59,2082.87,1027458.693,2137077833.54589,1056929.0,512548.536,1066083174.78538
2023-11-26 09:00:00,2082.87,2094.96,2035.0,2061.97,2265552.05,4687601793.16523,1922353.0,1097420.414,2270977505.00993
2023-11-27 09:00:00,2061.97,2071.0,1985.0,2027.57,2895401.474,5861604298.08316,2658341.0,1393232.825,2820653227.83683
2023-11-28 09:00:00,2027.57,2075.87,1994.85,2048.2,2601579.447,5299174745.72606,2375525.0,1312949.299,2674639422.12915
2023-11-29 09:00:00,2048.21,2077.0,2018.56,2028.41,2090299.255,4272821333.41157,1964582.0,1017733.523,2080690233.66549
2023-11-30 09:00:00,2028.41,2054.97,2020.4,2051.76,1702901.412,3467788056.2867,1594450.0,854710.826,1740773525.27975
2023-12-01 09:00:00,2051.77,2111.5,2044.35,2086.99,2908736.552,6077197060.66088,2456177.0,1450230.691,3030005103.54043
2023-12-02 09:00:00,2086.99,2199.99,2085.63,2165.28,2703872.717,5771277302.8414,2069131.0,1408025.704,3005917771.12229
2023-12-03 09:00:00,2165.26,2219.17,2148.17,2193.24,2138376.029,4647728772.82338,1783428.0,1074599.378,2336250596.02384
2023-12-04 09:00:00,2193.25,2276.84,2191.52,2243.66,3783378.877,8452455553.34357,3158954.0,1883664.855,4208338823.90871
2023-12-05 09:00:00,2243.67,2311.51,2186.0,2293.97,4121719.56,9263997221.57883,3159367.0,2060798.958,4633613380.0191
2023-12-06 09:00:00,2293.97,2314.98,2218.49,2233.29,2935176.941,6656006363.54016,2433953.0,1422482.641,3226885681.53294
2023-12-07 09:00:00,2233.32,2387.2,2222.08,2357.04,3592068.146,8267176771.20482,3029221.0,1817772.741,4184430510.94754
2023-12-08 09:00:00,2357.05,2397.44,2333.36,2360.82,2691981.223,6360273773.82462,2294416.0,1333258.7,3150659977.83971
2023-12-09 09:00:00,2360.82,2407.63,2328.0,2342.4,2422255.37,5724964316.41979,2095299.0,1182736.659,2795972395.20926
2023-12-10 09:00:00,2342.41,2379.98,2323.0,2353.97,1509788.704,3549153797.86988,1479652.0,745273.235,1752214150.51171
2023-12-11 09:00:00,2353.99,2356.73,2114.63,2225.56,4715186.38,10505238677.09641,3845528.0,2233909.931,4975110875.49382
2023-12-12 09:00:00,2225.55,2245.37,2164.82,2204.7,2861907.892,6320204699.44428,2561548.0,1425796.153,3149072308.43669
2023-12-13 09:00:00,2204.71,2285.91,2145.33,2261.44,3400818.732,7496980793.2386,2839563.0,1692713.217,3732443600.42986
2023-12-14 09:00:00,2261.45,2333.29,2212.04,2316.54,3279042.292,7482325202.55013,2851067.0,1625436.478,3709938803.30156
2023-12-15 09:00:00,2316.53,2319.32,2195.28,2221.71,2619585.033,5917897874.7053,2342300.0,1262926.193,2853617419.35486
2023-12-16 09:00:00,2221.71,2264.95,2211.16,2229.64,1615397.454,3624431712.39292,1639372.0,795129.207,1784058853.10463
2023-12-17 09:00:00,2229.63,2251.24,2190.0,2197.93,1888776.25,4193330348.14639,1855200.0,918193.671,2038921237.42136
2023-12-18 09:00:00,2197.93,2226.52,2116.56,2220.48,3103789.978,6733348048.69405,2909157.0,1521046.192,3301156090.86878
2023-12-19 09:00:00,2220.49,2256.64,2135.03,2179.02,2922787.525,6442713698.58217,2867036.0,1421128.68,3132620910.66113
2023-12-20 09:00:00,2179.01,2269.56,2156.0,2203.95,3264604.314,7232731576.40189,3199614.0,1641740.15,3638245116.28233
2023-12-21 09:00:00,2203.95,2282.41,2184.9,2241.35,3165860.981,7068225568.50204,2976867.0,1586016.274,3541524294.60746
2023-12-22 09:00:00,2241.47,2345.95,2232.56,2326.53,4099057.645,9424688260.19954,3673059.0,2057294.139,4730569126.95634
2023-12-23 09:00:00,2326.54,2332.75,2265.0,2309.86,1865910.468,4279554665.09509,1718866.0,900317.381,2065048573.17343
2023-12-24 09:00:00,2309.86,2328.79,2241.2,2265.43,2062149.982,4721397589.48568,1972246.0,995693.02,2280234720.26452
2023-12-25 09:00:00,2265.42,2308.0,2254.38,2273.07,1894335.789,4319976648.99361,1906169.0,935091.968,2132834550.54507
2023-12-26 09:00:00,2273.08,2277.51,2178.84,2232.44,2717406.562,6062439161.58762,2463779.0,1269071.122,2831183559.11326
2023-12-27 09:00:00,2232.45,2395.0,2213.68,2380.31,3570723.046,8260845965.55004,3376417.0,1824750.455,4220385247.26155
2023-12-28 09:00:00,2380.32,2455.52,2336.02,2345.96,4260463.058,10170568781.88293,3765791.0,2083640.202,4975136279.65121
2023-12-29 09:00:00,2345.98,2388.74,2254.72,2300.6,3866751.979,9014828986.57667,3347246.0,1877331.327,4378663257.1383
2023-12-30 09:00:00,2300.61,2325.0,2269.15,2293.26,1809956.531,4159237315.21914,1702313.0,890976.048,2047550080.98102
2023-12-31 09:00:00,2293.26,2324.78,2258.0,2283.85,1671717.997,3840542439.66964,1659172.0,822847.507,1890697866.70563
2024-01-01 09:00:00,2283.84,2354.95,2266.67,2354.62,1658563.418,3833607643.67903,1694881.0,844668.997,1952994085.90657
2024-01-02 09:00:00,2354.63,2434.49,2335.0,2356.93,3376173.73,8044076762.32824,3261710.0,1663317.071,3964080369.092
2024-01-03 09:00:00,2356.92,2387.48,2067.16,2210.39,4996919.678,11247346123.69518,4672877.0,2361194.588,5316498482.47451
2024-01-04 09:00:00,2210.39,2295.55,2202.1,2267.85,2512800.256,5657915952.55511,2713751.0,1251138.628,2817833669.84854
2024-01-05 09:00:00,2267.85,2278.16,2206.0,2268.93,2640741.967,5923620087.33033,2917958.0,1306889.001,2931697194.21693
2024-01-06 09:00:00,2268.92,2270.34,2215.56,2240.36,1201310.744,2691373219.47519,1575059.0,588826.987,1319137639.47041
2024-01-07 09:00:00,2240.36,2257.98,2201.06,2220.87,1609796.697,3600489002.36785,1927429.0,785012.985,1756032817.61605
2024-01-08 09:00:00,2220.87,2359.63,2165.43,2331.11,3478939.516,7863706854.1669,3995669.0,1752179.104,3962436923.55933
2024-01-09 09:00:00,2331.12,2377.36,2222.44,2344.44,4370510.933,10039664919.16545,4815580.0,2169557.04,4984959602.11133
2024-01-10 09:00:00,2344.33,2645.65,2336.28,2585.82,7740895.596,18922026567.58447,8220834.0,3906703.454,9551421624.39738
2024-01-11 09:00:00,2585.81,2691.9,2565.69,2618.59,5161427.019,13515735771.84295,6580830.0,2560104.573,6705295939.41637
2024-01-12 09:00:00,2618.6,2719.89,2458.38,2523.3,6484996.966,16931186211.05264,7491478.0,3207075.547,8378289400.00684
2024-01-13 09:00:00,2523.3,2591.29,2497.79,2578.5,2509197.587,6396752318.6813,3435962.0,1250328.99,3187901268.72509
2024-01-14 09:00:00,2578.51,2579.13,2470.0,2474.36,2126298.888,5377127058.63416,2844015.0,1030119.982,2605581030.25596
2024-01-15 09:00:00,2474.3,2555.0,2472.04,2512.21,1818558.839,4582971876.58271,2769584.0,900709.545,2269735533.33003
2024-01-16 09:00:00,2512.2,2613.8,2500.0,2587.4,2456630.069,6264614166.95275,3431803.0,1217717.221,3105496591.03239
2024-01-17 09:00:00,2587.4,2593.01,2505.76,2530.62,2299529.287,5861698853.5795,3138244.0,1139860.101,2905501276.98739
2024-01-18 09:00:00,2530.61,2549.99,2428.22,2471.29,2928749.65,7309579149.43542,3725950.0,1405569.978,3509064047.39776
2024-01-19 09:00:00,2471.29,2505.16,2415.55,2492.46,2594474.775,6404258356.95563,3421545.0,1285716.188,3173951338.78877
2024-01-20 09:00:00,2492.46,2492.46,2453.79,2472.27,938896.162,2321269007.36401,1280394.0,457646.322,1131445899.51985
2024-01-21 09:00:00,2472.26,2482.7,2451.0,2457.02,708291.369,1750600706.66527,1031485.0,346886.488,857430588.03018
2024-01-22 09:00:00,2457.02,2466.46,2302.21,2314.33,3645112.961,8673726491.18901,4445987.0,1735853.574,4131651730.55922
2024-01-23 09:00:00,2314.33,2351.76,2167.5,2241.67,4379161.194,9796897099.56964,4729158.0,2123892.817,4750275811.085
2024-01-24 09:00:00,2241.67,2264.44,2195.0,2234.62,2256073.0,5029982840.98715,2865311.0,1115253.155,2486611241.73123
2024-01-25 09:00:00,2234.62,2242.55,2169.04,2218.02,2082826.704,4606164128.97297,2790959.0,1045420.626,2312102672.07559
2024-01-26 09:00:00,2218.01,2281.96,2195.15,2266.72,2261609.947,5072599984.48894,2890039.0,1139833.371,2557000261.48137
2024-01-27 09:00:00,2266.73,2283.35,2250.33,2266.99,944833.561,2141771562.52407,1386577.0,457481.418,1037017163.31208
2024-01-28 09:00:00,2267.0,2308.0,2236.56,2256.0,1596669.122,3632645831.61376,2059388.0,793452.98,1805730731.27378
2024-01-29 09:00:00,2256.0,2322.53,2232.0,2316.52,1959261.39,4461192290.02723,2555972.0,988538.054,2251428131.14256
2024-01-30 09:00:00,2316.53,2392.84,2295.1,2341.95,2383935.871,5568693641.04369,2836460.0,1185331.421,2769700488.82839
2024-01-31 09:00:00,2341.96,2351.23,2261.88,2282.0,2607909.368,6035736969.81903,3194972.0,1252025.507,2898049726.19403
2024-02-01 09:00:00,2281.99,2311.51,2237.0,2303.33,1894237.423,4317833942.98259,2337968.0,940435.7,2144163976.72759
2024-02-02 09:00:00,2303.32,2324.9,2280.05,2307.99,1514215.851,3488673055.88872,1806684.0,740719.858,1706901374.01972
2024-02-03 09:00:00,2308.0,2330.45,2291.0,2295.42,938282.273,2167201213.34462,1257148.0,458900.307,1060111233.37669
2024-02-04 09:00:00,2295.41,2311.0,2261.51,2288.66,1193801.655,2738353319.06096,1419294.0,591695.545,1357444503.88394
2024-02-05 09:00:00,2288.66,2338.0,2267.62,2300.83,1689233.364,3893676970.0004,2078381.0,845736.765,1949440827.30549
